time;V(Net-_C3-Pad1_);
0.0011224;-5.98257;
0.0011424;-5.98253;
0.0011624;-5.98249;
0.0011824;-5.98245;
0.0012024;-5.9824;
0.0012224;-5.98236;
0.0012424;-5.98231;
0.0012624;-5.98226;
0.0012824;-5.98221;
0.0013024;-5.98216;
0.0013224;-5.98211;
0.0013424;-5.98205;
0.0013624;-5.982;
0.0013824;-5.98194;
0.0014024;-5.98188;
0.0014224;-5.98182;
0.0014424;-5.98176;
0.0014624;-5.9817;
0.0014824;-5.98164;
0.0015024;-5.98158;
0.0015224;-5.98151;
0.0015424;-5.98144;
0.0015624;-5.98137;
0.0015824;-5.98131;
0.0016024;-5.98123;
0.0016224;-5.98116;
0.0016424;-5.98109;
0.0016624;-5.98101;
0.0016824;-5.98094;
0.0017024;-5.98086;
0.0017224;-5.98078;
0.0017424;-5.9807;
0.0017624;-5.98062;
0.0017824;-5.98054;
0.0018024;-5.98046;
0.0018224;-5.98037;
0.0018424;-5.98028;
0.0018624;-5.9802;
0.0018824;-5.98011;
0.0018966;-5.98005;
0.0019097;-5.98002;
0.00191584;-5.98001;
0.00192103;-5.98;
0.00192582;-5.97999;
0.00193125;-5.97999;
0.00194211;-5.97997;
0.00195934;-5.97996;
0.00197934;-5.97995;
0.00199934;-5.97995;
0.002;-5.97995;
0.0020001;-5.97995;
0.0020003;-5.97995;
0.0020007;-5.97995;
0.002001;-5.97995;
0.00200108;-5.97995;
0.00200124;-5.97995;
0.00200156;-5.97995;
0.0020022;-5.97995;
0.00200348;-5.97995;
0.00200604;-5.97995;
0.00201116;-5.97995;
0.0020214;-5.97994;
0.00203496;-5.97994;
0.00204891;-5.97994;
0.00206213;-5.97994;
0.00208213;-5.97993;
0.00210213;-5.97993;
0.00211637;-5.97992;
0.0021312;-5.97992;
0.0021512;-5.97991;
0.0021712;-5.9799;
0.0021912;-5.97989;
0.0022112;-5.97987;
0.0022312;-5.97986;
0.0022512;-5.97984;
0.0022712;-5.97982;
0.0022912;-5.97981;
0.0023112;-5.97979;
0.0023312;-5.97976;
0.0023512;-5.97974;
0.0023712;-5.97972;
0.0023912;-5.97969;
0.0024112;-5.97967;
0.0024312;-5.97964;
0.0024512;-5.97961;
0.0024712;-5.97958;
0.0024912;-5.97955;
0.0025112;-5.97951;
0.0025312;-5.97948;
0.0025512;-5.97944;
0.0025712;-5.97941;
0.0025912;-5.97937;
0.0026112;-5.97933;
0.0026312;-5.97929;
0.0026512;-5.97925;
0.0026712;-5.9792;
0.0026912;-5.97916;
0.0027112;-5.97911;
0.0027312;-5.97906;
0.0027512;-5.97901;
0.0027712;-5.97896;
0.0027912;-5.97891;
0.0028112;-5.97886;
0.0028312;-5.97881;
0.0028512;-5.97875;
0.0028712;-5.97869;
0.0028912;-5.97863;
0.0029112;-5.97858;
0.0029312;-5.97851;
0.0029512;-5.97845;
0.0029712;-5.97839;
0.0029912;-5.97832;
0.003001;-5.97829;
0.0030011;-5.97829;
0.0030013;-5.97829;
0.0030017;-5.97829;
0.003002;-5.97829;
0.00300208;-5.97829;
0.00300224;-5.97829;
0.00300256;-5.97829;
0.0030032;-5.97828;
0.00300448;-5.97828;
0.00300704;-5.97827;
0.00301216;-5.97825;
0.0030224;-5.97822;
0.0030424;-5.97815;
0.0030624;-5.97808;
0.0030824;-5.97801;
0.0031024;-5.97794;
0.0031224;-5.97787;
0.0031424;-5.97779;
0.0031624;-5.97772;
0.0031824;-5.97764;
0.0032024;-5.97756;
0.0032224;-5.97748;
0.0032424;-5.9774;
0.0032624;-5.97732;
0.0032824;-5.97723;
0.0033024;-5.97715;
0.0033224;-5.97706;
0.0033424;-5.97698;
0.0033624;-5.97689;
0.0033824;-5.9768;
0.0034024;-5.97671;
0.0034224;-5.97661;
0.0034424;-5.97652;
0.0034624;-5.97642;
0.0034824;-5.97633;
0.0035024;-5.97623;
0.0035224;-5.97613;
0.0035424;-5.97603;
0.0035624;-5.97593;
0.0035824;-5.97582;
0.0036024;-5.97572;
0.0036224;-5.97562;
0.0036424;-5.97551;
0.0036624;-5.9754;
0.0036824;-5.97529;
0.0037024;-5.97518;
0.0037224;-5.97507;
0.0037424;-5.97496;
0.0037624;-5.97484;
0.0037824;-5.97472;
0.0038024;-5.97461;
0.0038224;-5.97449;
0.0038424;-5.97437;
0.0038624;-5.97425;
0.0038824;-5.97413;
0.0039024;-5.974;
0.0039224;-5.97388;
0.0039424;-5.97375;
0.0039624;-5.97363;
0.0039824;-5.9735;
0.004;-5.97338;
0.0040001;-5.97338;
0.0040003;-5.97338;
0.0040007;-5.97338;
0.004001;-5.97338;
0.00400108;-5.97338;
0.00400124;-5.97337;
0.00400156;-5.97337;
0.0040022;-5.97337;
0.00400348;-5.97336;
0.00400604;-5.97334;
0.00401116;-5.97331;
0.0040214;-5.97324;
0.0040414;-5.97311;
0.0040614;-5.97298;
0.0040814;-5.97284;
0.0041014;-5.97271;
0.0041214;-5.97257;
0.0041414;-5.97243;
0.0041614;-5.97229;
0.0041814;-5.97215;
0.0042014;-5.97201;
0.0042214;-5.97186;
0.0042414;-5.97172;
0.0042614;-5.97157;
0.0042814;-5.97143;
0.0043014;-5.97128;
0.0043214;-5.97113;
0.0043414;-5.97098;
0.0043614;-5.97082;
0.0043814;-5.97067;
0.0044014;-5.97051;
0.0044214;-5.97036;
0.0044414;-5.9702;
0.0044614;-5.97004;
0.0044814;-5.96988;
0.0045014;-5.96972;
0.0045214;-5.96956;
0.0045414;-5.9694;
0.0045614;-5.96923;
0.0045814;-5.96906;
0.0046014;-5.9689;
0.0046214;-5.96873;
0.0046414;-5.96856;
0.0046614;-5.96839;
0.0046814;-5.96822;
0.0047014;-5.96804;
0.0047214;-5.96787;
0.0047414;-5.96769;
0.0047614;-5.96751;
0.0047814;-5.96734;
0.0048014;-5.96716;
0.0048214;-5.96697;
0.0048414;-5.96679;
0.0048614;-5.96661;
0.0048814;-5.96642;
0.0049014;-5.96624;
0.0049214;-5.96605;
0.0049414;-5.96586;
0.0049614;-5.96567;
0.0049814;-5.96548;
0.005001;-5.96529;
0.0050011;-5.96529;
0.0050013;-5.96529;
0.0050017;-5.96529;
0.005002;-5.96528;
0.00500208;-5.96528;
0.00500224;-5.96528;
0.00500256;-5.96528;
0.0050032;-5.96527;
0.00500448;-5.96526;
0.00500704;-5.96524;
0.00501216;-5.96519;
0.0050224;-5.96509;
0.0050424;-5.96489;
0.0050624;-5.9647;
0.0050824;-5.9645;
0.0051024;-5.9643;
0.0051224;-5.9641;
0.0051424;-5.9639;
0.0051624;-5.9637;
0.0051824;-5.9635;
0.0052024;-5.96329;
0.0052224;-5.96309;
0.0052424;-5.96288;
0.0052624;-5.96267;
0.0052824;-5.96246;
0.0053024;-5.96225;
0.0053224;-5.96204;
0.0053424;-5.96183;
0.0053624;-5.96161;
0.0053824;-5.9614;
0.0054024;-5.96118;
0.0054224;-5.96096;
0.0054424;-5.96074;
0.0054624;-5.96052;
0.0054824;-5.9603;
0.0055024;-5.96008;
0.0055224;-5.95985;
0.0055424;-5.95963;
0.0055624;-5.9594;
0.0055824;-5.95918;
0.0056024;-5.95895;
0.0056224;-5.95872;
0.0056424;-5.95849;
0.0056624;-5.95825;
0.0056824;-5.95802;
0.0057024;-5.95779;
0.0057224;-5.95755;
0.0057424;-5.95731;
0.0057624;-5.95707;
0.0057824;-5.95683;
0.0058024;-5.95659;
0.0058224;-5.95635;
0.0058424;-5.95611;
0.0058624;-5.95586;
0.0058824;-5.95562;
0.0059024;-5.95537;
0.0059224;-5.95512;
0.0059424;-5.95488;
0.0059624;-5.95463;
0.0059824;-5.95437;
0.006;-5.95415;
0.0060001;-5.95415;
0.0060003;-5.95415;
0.0060007;-5.95414;
0.006001;-5.95414;
0.00600108;-5.95414;
0.00600124;-5.95414;
0.00600156;-5.95413;
0.0060022;-5.95412;
0.00600348;-5.95411;
0.00600604;-5.95407;
0.00601116;-5.95401;
0.0060214;-5.95388;
0.0060414;-5.95362;
0.0060614;-5.95337;
0.0060814;-5.95311;
0.0061014;-5.95285;
0.0061214;-5.95259;
0.0061414;-5.95233;
0.0061614;-5.95207;
0.0061814;-5.95181;
0.0062014;-5.95154;
0.0062214;-5.95128;
0.0062414;-5.95101;
0.0062614;-5.95074;
0.0062814;-5.95047;
0.0063014;-5.9502;
0.0063214;-5.94993;
0.0063414;-5.94966;
0.0063614;-5.94938;
0.0063814;-5.94911;
0.0064014;-5.94883;
0.0064214;-5.94855;
0.0064414;-5.94828;
0.0064614;-5.948;
0.0064814;-5.94771;
0.0065014;-5.94743;
0.0065214;-5.94715;
0.0065414;-5.94686;
0.0065614;-5.94658;
0.0065814;-5.94629;
0.0066014;-5.946;
0.0066214;-5.94572;
0.0066414;-5.94542;
0.0066614;-5.94513;
0.0066814;-5.94484;
0.0067014;-5.94455;
0.0067214;-5.94425;
0.0067414;-5.94396;
0.0067614;-5.94366;
0.0067814;-5.94336;
0.0068014;-5.94306;
0.0068214;-5.94276;
0.0068414;-5.94246;
0.0068614;-5.94215;
0.0068814;-5.94185;
0.0069014;-5.94154;
0.0069214;-5.94124;
0.0069414;-5.94093;
0.0069614;-5.94062;
0.0069814;-5.94031;
0.007001;-5.94;
0.0070011;-5.94;
0.0070013;-5.94;
0.0070017;-5.93999;
0.007002;-5.93999;
0.00700208;-5.93999;
0.00700224;-5.93999;
0.00700256;-5.93998;
0.0070032;-5.93997;
0.00700448;-5.93995;
0.00700704;-5.93991;
0.00701216;-5.93983;
0.0070224;-5.93967;
0.0070424;-5.93936;
0.0070624;-5.93904;
0.0070824;-5.93873;
0.0071024;-5.93841;
0.0071224;-5.93809;
0.0071424;-5.93777;
0.0071624;-5.93745;
0.0071824;-5.93713;
0.0072024;-5.93681;
0.0072224;-5.93648;
0.0072424;-5.93616;
0.0072624;-5.93583;
0.0072824;-5.9355;
0.0073024;-5.93517;
0.0073224;-5.93484;
0.0073424;-5.93451;
0.0073624;-5.93418;
0.0073824;-5.93385;
0.0074024;-5.93351;
0.0074224;-5.93318;
0.0074424;-5.93284;
0.0074624;-5.9325;
0.0074824;-5.93217;
0.0075024;-5.93183;
0.0075224;-5.93148;
0.0075424;-5.93114;
0.0075624;-5.9308;
0.0075824;-5.93045;
0.0076024;-5.93011;
0.0076224;-5.92976;
0.0076424;-5.92941;
0.0076624;-5.92906;
0.0076824;-5.92871;
0.0077024;-5.92836;
0.0077224;-5.92801;
0.0077424;-5.92766;
0.0077624;-5.9273;
0.0077824;-5.92695;
0.0078024;-5.92659;
0.0078224;-5.92623;
0.0078424;-5.92587;
0.0078624;-5.92551;
0.0078824;-5.92515;
0.0079024;-5.92479;
0.0079224;-5.92442;
0.0079424;-5.92406;
0.0079624;-5.92369;
0.0079824;-5.92333;
0.008;-5.923;
0.0080001;-5.923;
0.0080003;-5.923;
0.0080007;-5.92299;
0.008001;-5.92298;
0.00800108;-5.92298;
0.00800124;-5.92298;
0.00800156;-5.92297;
0.0080022;-5.92296;
0.00800348;-5.92294;
0.00800604;-5.92289;
0.00801116;-5.9228;
0.0080214;-5.92261;
0.0080414;-5.92224;
0.0080614;-5.92186;
0.0080814;-5.92149;
0.0081014;-5.92112;
0.0081214;-5.92074;
0.0081414;-5.92037;
0.0081614;-5.91999;
0.0081814;-5.91961;
0.0082014;-5.91923;
0.0082214;-5.91885;
0.0082414;-5.91847;
0.0082614;-5.91809;
0.0082814;-5.9177;
0.0083014;-5.91732;
0.0083214;-5.91693;
0.0083414;-5.91655;
0.0083614;-5.91616;
0.0083814;-5.91577;
0.0084014;-5.91538;
0.0084214;-5.91499;
0.0084414;-5.91459;
0.0084614;-5.9142;
0.0084814;-5.9138;
0.0085014;-5.91341;
0.0085214;-5.91301;
0.0085414;-5.91261;
0.0085614;-5.91221;
0.0085814;-5.91181;
0.0086014;-5.91141;
0.0086214;-5.91101;
0.0086414;-5.91061;
0.0086614;-5.9102;
0.0086814;-5.9098;
0.0087014;-5.90939;
0.0087214;-5.90898;
0.0087414;-5.90857;
0.0087614;-5.90816;
0.0087814;-5.90775;
0.0088014;-5.90734;
0.0088214;-5.90692;
0.0088414;-5.90651;
0.0088614;-5.90609;
0.0088814;-5.90568;
0.0089014;-5.90526;
0.0089214;-5.90484;
0.0089414;-5.90442;
0.0089614;-5.904;
0.0089814;-5.90358;
0.009001;-5.90316;
0.0090011;-5.90316;
0.0090013;-5.90316;
0.0090017;-5.90315;
0.009002;-5.90314;
0.00900208;-5.90314;
0.00900224;-5.90314;
0.00900256;-5.90313;
0.0090032;-5.90311;
0.00900448;-5.90309;
0.00900704;-5.90303;
0.00901216;-5.90292;
0.0090224;-5.90271;
0.0090424;-5.90228;
0.0090624;-5.90186;
0.0090824;-5.90143;
0.0091024;-5.901;
0.0091224;-5.90057;
0.0091424;-5.90014;
0.0091624;-5.89971;
0.0091824;-5.89927;
0.0092024;-5.89884;
0.0092224;-5.8984;
0.0092424;-5.89797;
0.0092624;-5.89753;
0.0092824;-5.89709;
0.0093024;-5.89665;
0.0093224;-5.89621;
0.0093424;-5.89577;
0.0093624;-5.89533;
0.0093824;-5.89488;
0.0094024;-5.89444;
0.0094224;-5.89399;
0.0094424;-5.89354;
0.0094624;-5.8931;
0.0094824;-5.89265;
0.0095024;-5.8922;
0.0095224;-5.89175;
0.0095424;-5.89129;
0.0095624;-5.89084;
0.0095824;-5.89038;
0.0096024;-5.88993;
0.0096224;-5.88947;
0.0096424;-5.88901;
0.0096624;-5.88856;
0.0096824;-5.8881;
0.0097024;-5.88764;
0.0097224;-5.88717;
0.0097424;-5.88671;
0.0097624;-5.88625;
0.0097824;-5.88578;
0.0098024;-5.88531;
0.0098224;-5.88485;
0.0098424;-5.88438;
0.0098624;-5.88391;
0.0098824;-5.88344;
0.0099024;-5.88297;
0.0099224;-5.88249;
0.0099424;-5.88202;
0.0099624;-5.88155;
0.0099824;-5.88107;
0.01;-5.88065;
0.0100001;-5.88065;
0.0100003;-5.88064;
0.0100007;-5.88063;
0.010001;-5.88063;
0.0100011;-5.88063;
0.0100012;-5.88062;
0.0100016;-5.88061;
0.0100022;-5.8806;
0.0100035;-5.88057;
0.010006;-5.88051;
0.0100112;-5.88038;
0.0100214;-5.88014;
0.0100414;-5.87966;
0.0100614;-5.87918;
0.0100814;-5.8787;
0.0101014;-5.87822;
0.0101214;-5.87774;
0.0101414;-5.87725;
0.0101614;-5.87677;
0.0101814;-5.87628;
0.0102014;-5.87579;
0.0102214;-5.8753;
0.0102414;-5.87482;
0.0102614;-5.87432;
0.0102814;-5.87383;
0.0103014;-5.87334;
0.0103214;-5.87285;
0.0103414;-5.87235;
0.0103614;-5.87186;
0.0103814;-5.87136;
0.0104014;-5.87086;
0.0104214;-5.87036;
0.0104414;-5.86986;
0.0104614;-5.86936;
0.0104814;-5.86886;
0.0105014;-5.86836;
0.0105214;-5.86786;
0.0105414;-5.86735;
0.0105614;-5.86684;
0.0105814;-5.86634;
0.0106014;-5.86583;
0.0106214;-5.86532;
0.0106414;-5.86481;
0.0106614;-5.8643;
0.0106814;-5.86379;
0.0107014;-5.86327;
0.0107214;-5.86276;
0.0107414;-5.86225;
0.0107614;-5.86173;
0.0107814;-5.86121;
0.0108014;-5.86069;
0.0108214;-5.86017;
0.0108414;-5.85965;
0.0108614;-5.85913;
0.0108814;-5.85861;
0.0109014;-5.85809;
0.0109214;-5.85756;
0.0109414;-5.85704;
0.0109614;-5.85651;
0.0109814;-5.85598;
0.011001;-5.85547;
0.0110011;-5.85546;
0.0110013;-5.85546;
0.0110017;-5.85545;
0.011002;-5.85544;
0.0110021;-5.85544;
0.0110022;-5.85543;
0.0110026;-5.85542;
0.0110032;-5.85541;
0.0110045;-5.85537;
0.011007;-5.85531;
0.0110122;-5.85517;
0.0110224;-5.8549;
0.0110424;-5.85437;
0.0110624;-5.85384;
0.0110824;-5.8533;
0.0111024;-5.85277;
0.0111224;-5.85224;
0.0111424;-5.8517;
0.0111624;-5.85116;
0.0111824;-5.85063;
0.0112024;-5.85009;
0.0112224;-5.84955;
0.0112424;-5.84901;
0.0112624;-5.84846;
0.0112824;-5.84792;
0.0113024;-5.84738;
0.0113224;-5.84683;
0.0113424;-5.84629;
0.0113624;-5.84574;
0.0113824;-5.84519;
0.0114024;-5.84464;
0.0114224;-5.84409;
0.0114424;-5.84354;
0.0114624;-5.84299;
0.0114824;-5.84244;
0.0115024;-5.84189;
0.0115224;-5.84133;
0.0115424;-5.84077;
0.0115624;-5.84022;
0.0115824;-5.83966;
0.0116024;-5.8391;
0.0116224;-5.83854;
0.0116424;-5.83798;
0.0116624;-5.83742;
0.0116824;-5.83686;
0.0117024;-5.83629;
0.0117224;-5.83573;
0.0117424;-5.83516;
0.0117624;-5.8346;
0.0117824;-5.83403;
0.0118024;-5.83346;
0.0118224;-5.83289;
0.0118424;-5.83232;
0.0118624;-5.83175;
0.0118824;-5.83117;
0.0119024;-5.8306;
0.0119224;-5.83003;
0.0119424;-5.82945;
0.0119624;-5.82887;
0.0119824;-5.8283;
0.012;-5.82779;
0.0120001;-5.82778;
0.0120003;-5.82778;
0.0120007;-5.82777;
0.012001;-5.82776;
0.0120011;-5.82775;
0.0120012;-5.82775;
0.0120016;-5.82774;
0.0120022;-5.82772;
0.0120035;-5.82769;
0.012006;-5.82761;
0.0120112;-5.82746;
0.0120214;-5.82717;
0.0120414;-5.82659;
0.0120614;-5.826;
0.0120814;-5.82542;
0.0121014;-5.82484;
0.0121214;-5.82425;
0.0121414;-5.82367;
0.0121614;-5.82308;
0.0121814;-5.82249;
0.0122014;-5.82191;
0.0122214;-5.82132;
0.0122414;-5.82073;
0.0122614;-5.82013;
0.0122814;-5.81954;
0.0123014;-5.81895;
0.0123214;-5.81835;
0.0123414;-5.81776;
0.0123614;-5.81716;
0.0123814;-5.81657;
0.0124014;-5.81597;
0.0124214;-5.81537;
0.0124414;-5.81477;
0.0124614;-5.81417;
0.0124814;-5.81356;
0.0125014;-5.81296;
0.0125214;-5.81236;
0.0125414;-5.81175;
0.0125614;-5.81115;
0.0125814;-5.81054;
0.0126014;-5.80993;
0.0126214;-5.80932;
0.0126414;-5.80871;
0.0126614;-5.8081;
0.0126814;-5.80749;
0.0127014;-5.80688;
0.0127214;-5.80626;
0.0127414;-5.80565;
0.0127614;-5.80503;
0.0127814;-5.80442;
0.0128014;-5.8038;
0.0128214;-5.80318;
0.0128414;-5.80256;
0.0128614;-5.80194;
0.0128814;-5.80132;
0.0129014;-5.8007;
0.0129214;-5.80007;
0.0129414;-5.79945;
0.0129614;-5.79883;
0.0129814;-5.7982;
0.013001;-5.79758;
0.0130011;-5.79758;
0.0130013;-5.79758;
0.0130017;-5.79756;
0.013002;-5.79755;
0.0130021;-5.79755;
0.0130022;-5.79755;
0.0130026;-5.79754;
0.0130032;-5.79752;
0.0130045;-5.79748;
0.013007;-5.79739;
0.0130122;-5.79723;
0.0130224;-5.79691;
0.0130424;-5.79628;
0.0130624;-5.79565;
0.0130824;-5.79502;
0.0131024;-5.79439;
0.0131224;-5.79376;
0.0131424;-5.79312;
0.0131624;-5.79249;
0.0131824;-5.79185;
0.0132024;-5.79122;
0.0132224;-5.79058;
0.0132424;-5.78994;
0.0132624;-5.7893;
0.0132824;-5.78866;
0.0133024;-5.78802;
0.0133224;-5.78738;
0.0133424;-5.78673;
0.0133624;-5.78609;
0.0133824;-5.78544;
0.0134024;-5.7848;
0.0134224;-5.78415;
0.0134424;-5.7835;
0.0134624;-5.78285;
0.0134824;-5.7822;
0.0135024;-5.78155;
0.0135224;-5.7809;
0.0135424;-5.78025;
0.0135624;-5.77959;
0.0135824;-5.77894;
0.0136024;-5.77828;
0.0136224;-5.77763;
0.0136424;-5.77697;
0.0136624;-5.77631;
0.0136824;-5.77565;
0.0137024;-5.77499;
0.0137224;-5.77433;
0.0137424;-5.77367;
0.0137624;-5.77301;
0.0137824;-5.77234;
0.0138024;-5.77168;
0.0138224;-5.77101;
0.0138424;-5.77035;
0.0138624;-5.76968;
0.0138824;-5.76901;
0.0139024;-5.76834;
0.0139224;-5.76767;
0.0139424;-5.767;
0.0139624;-5.76633;
0.0139824;-5.76565;
0.014;-5.76506;
0.0140001;-5.76506;
0.0140003;-5.76505;
0.0140007;-5.76504;
0.014001;-5.76503;
0.0140011;-5.76502;
0.0140012;-5.76502;
0.0140016;-5.76501;
0.0140022;-5.76499;
0.0140035;-5.76494;
0.014006;-5.76486;
0.0140112;-5.76468;
0.0140214;-5.76434;
0.0140414;-5.76366;
0.0140614;-5.76298;
0.0140814;-5.76231;
0.0141014;-5.76163;
0.0141214;-5.76095;
0.0141414;-5.76027;
0.0141614;-5.75959;
0.0141814;-5.7589;
0.0142014;-5.75822;
0.0142214;-5.75754;
0.0142414;-5.75685;
0.0142614;-5.75617;
0.0142814;-5.75548;
0.0143014;-5.75479;
0.0143214;-5.7541;
0.0143414;-5.75341;
0.0143614;-5.75272;
0.0143814;-5.75203;
0.0144014;-5.75134;
0.0144214;-5.75064;
0.0144414;-5.74995;
0.0144614;-5.74925;
0.0144814;-5.74856;
0.0145014;-5.74786;
0.0145214;-5.74716;
0.0145414;-5.74646;
0.0145614;-5.74577;
0.0145814;-5.74506;
0.0146014;-5.74436;
0.0146214;-5.74366;
0.0146414;-5.74296;
0.0146614;-5.74225;
0.0146814;-5.74155;
0.0147014;-5.74084;
0.0147214;-5.74013;
0.0147414;-5.73943;
0.0147614;-5.73872;
0.0147814;-5.73801;
0.0148014;-5.7373;
0.0148214;-5.73659;
0.0148414;-5.73587;
0.0148614;-5.73516;
0.0148814;-5.73445;
0.0149014;-5.73373;
0.0149214;-5.73302;
0.0149414;-5.7323;
0.0149614;-5.73158;
0.0149814;-5.73086;
0.015001;-5.73016;
0.0150011;-5.73015;
0.0150013;-5.73015;
0.0150017;-5.73013;
0.015002;-5.73012;
0.0150021;-5.73012;
0.0150022;-5.73011;
0.0150026;-5.7301;
0.0150032;-5.73008;
0.0150045;-5.73003;
0.015007;-5.72994;
0.0150122;-5.72976;
0.0150224;-5.72939;
0.0150424;-5.72867;
0.0150624;-5.72794;
0.0150824;-5.72722;
0.0151024;-5.7265;
0.0151224;-5.72577;
0.0151424;-5.72505;
0.0151624;-5.72432;
0.0151824;-5.72359;
0.0152024;-5.72286;
0.0152224;-5.72213;
0.0152424;-5.7214;
0.0152624;-5.72067;
0.0152824;-5.71994;
0.0153024;-5.71921;
0.0153224;-5.71847;
0.0153424;-5.71774;
0.0153624;-5.717;
0.0153824;-5.71627;
0.0154024;-5.71553;
0.0154224;-5.71479;
0.0154424;-5.71405;
0.0154624;-5.71331;
0.0154824;-5.71257;
0.0155024;-5.71183;
0.0155224;-5.71109;
0.0155424;-5.71034;
0.0155624;-5.7096;
0.0155824;-5.70885;
0.0156024;-5.70811;
0.0156224;-5.70736;
0.0156424;-5.70661;
0.0156624;-5.70586;
0.0156824;-5.70511;
0.0157024;-5.70436;
0.0157224;-5.70361;
0.0157424;-5.70286;
0.0157624;-5.70211;
0.0157824;-5.70135;
0.0158024;-5.7006;
0.0158224;-5.69984;
0.0158424;-5.69909;
0.0158624;-5.69833;
0.0158824;-5.69757;
0.0159024;-5.69681;
0.0159224;-5.69605;
0.0159424;-5.69529;
0.0159624;-5.69453;
0.0159824;-5.69377;
0.016;-5.69309;
0.0160001;-5.69309;
0.0160003;-5.69308;
0.0160007;-5.69307;
0.016001;-5.69306;
0.0160011;-5.69305;
0.0160012;-5.69305;
0.0160016;-5.69303;
0.0160022;-5.69301;
0.0160035;-5.69296;
0.016006;-5.69286;
0.0160112;-5.69267;
0.0160214;-5.69228;
0.0160414;-5.69151;
0.0160614;-5.69074;
0.0160814;-5.68998;
0.0161014;-5.68921;
0.0161214;-5.68844;
0.0161414;-5.68767;
0.0161614;-5.6869;
0.0161814;-5.68613;
0.0162014;-5.68536;
0.0162214;-5.68459;
0.0162414;-5.68381;
0.0162614;-5.68304;
0.0162814;-5.68226;
0.0163014;-5.68148;
0.0163214;-5.68071;
0.0163414;-5.67993;
0.0163614;-5.67915;
0.0163814;-5.67837;
0.0164014;-5.67759;
0.0164214;-5.67681;
0.0164414;-5.67603;
0.0164614;-5.67524;
0.0164814;-5.67446;
0.0165014;-5.67367;
0.0165214;-5.67289;
0.0165414;-5.6721;
0.0165614;-5.67131;
0.0165814;-5.67053;
0.0166014;-5.66974;
0.0166214;-5.66895;
0.0166414;-5.66816;
0.0166614;-5.66736;
0.0166814;-5.66657;
0.0167014;-5.66578;
0.0167214;-5.66498;
0.0167414;-5.66419;
0.0167614;-5.66339;
0.0167814;-5.6626;
0.0168014;-5.6618;
0.0168214;-5.661;
0.0168414;-5.6602;
0.0168614;-5.6594;
0.0168814;-5.6586;
0.0169014;-5.6578;
0.0169214;-5.657;
0.0169414;-5.65619;
0.0169614;-5.65539;
0.0169814;-5.65458;
0.017001;-5.65379;
0.0170011;-5.65379;
0.0170013;-5.65378;
0.0170017;-5.65376;
0.017002;-5.65375;
0.0170021;-5.65375;
0.0170022;-5.65374;
0.0170026;-5.65373;
0.0170032;-5.6537;
0.0170045;-5.65365;
0.017007;-5.65355;
0.0170122;-5.65334;
0.0170224;-5.65293;
0.0170424;-5.65212;
0.0170624;-5.65131;
0.0170824;-5.6505;
0.0171024;-5.64969;
0.0171224;-5.64888;
0.0171424;-5.64807;
0.0171624;-5.64726;
0.0171824;-5.64644;
0.0172024;-5.64563;
0.0172224;-5.64482;
0.0172424;-5.644;
0.0172624;-5.64318;
0.0172824;-5.64236;
0.0173024;-5.64155;
0.0173224;-5.64073;
0.0173424;-5.63991;
