time;V(Net-_C3-Pad1_);
0.00134436;-5.98205;
0.00136436;-5.98199;
0.00138436;-5.98194;
0.00140436;-5.98188;
0.00142436;-5.98182;
0.00144436;-5.98176;
0.00146436;-5.9817;
0.00148436;-5.98163;
0.00150436;-5.98157;
0.00152436;-5.9815;
0.00154436;-5.98144;
0.00156436;-5.98137;
0.00158436;-5.9813;
0.00160436;-5.98123;
0.00162436;-5.98116;
0.00164436;-5.98108;
0.00166436;-5.98101;
0.00168436;-5.98093;
0.00170436;-5.98085;
0.00172436;-5.98077;
0.00174436;-5.98069;
0.00176436;-5.98061;
0.00178436;-5.98053;
0.00180436;-5.98045;
0.00182436;-5.98036;
0.00184436;-5.98028;
0.00186436;-5.98019;
0.00188436;-5.9801;
0.00190436;-5.98001;
0.00192436;-5.97992;
0.00194436;-5.97982;
0.00196436;-5.97973;
0.00198436;-5.97963;
0.00200436;-5.97954;
0.00202436;-5.97944;
0.00204436;-5.97934;
0.00206436;-5.97924;
0.00208436;-5.97914;
0.00210436;-5.97903;
0.00212436;-5.97893;
0.00214436;-5.97882;
0.00216436;-5.97872;
0.00218436;-5.97861;
0.00220436;-5.9785;
0.00222436;-5.97839;
0.00224436;-5.97828;
0.00226436;-5.97816;
0.00228436;-5.97805;
0.00230436;-5.97793;
0.00232436;-5.97781;
0.00234436;-5.9777;
0.00236436;-5.97758;
0.00238436;-5.97745;
0.00240436;-5.97733;
0.00242436;-5.97721;
0.00244436;-5.97708;
0.00246436;-5.97696;
0.00248436;-5.97683;
0.00250436;-5.9767;
0.00252436;-5.97657;
0.00254436;-5.97644;
0.00256436;-5.97631;
0.00258436;-5.97617;
0.00260436;-5.97604;
0.00262436;-5.9759;
0.00264436;-5.97576;
0.00266436;-5.97563;
0.00268436;-5.97549;
0.00270436;-5.97534;
0.00272436;-5.9752;
0.00274436;-5.97506;
0.00276436;-5.97491;
0.00278436;-5.97477;
0.00280436;-5.97462;
0.00282436;-5.97447;
0.00284436;-5.97432;
0.00286436;-5.97417;
0.00288436;-5.97402;
0.00290436;-5.97386;
0.00292436;-5.97371;
0.00294436;-5.97355;
0.00296436;-5.97339;
0.00298436;-5.97323;
0.00300436;-5.97307;
0.00302436;-5.97291;
0.00304436;-5.97275;
0.00306436;-5.97258;
0.00308436;-5.97242;
0.00310436;-5.97225;
0.00312436;-5.97209;
0.00314436;-5.97192;
0.00316436;-5.97175;
0.00318436;-5.97158;
0.00320436;-5.9714;
0.00322436;-5.97123;
0.00324436;-5.97105;
0.00326436;-5.97088;
0.00328436;-5.9707;
0.00330436;-5.97052;
0.00332436;-5.97034;
0.003334;-5.97025;
0.0033341;-5.97025;
0.0033343;-5.97025;
0.0033347;-5.97025;
0.003335;-5.97024;
0.00333508;-5.97024;
0.00333524;-5.97024;
0.00333556;-5.97024;
0.0033362;-5.97023;
0.00333748;-5.97022;
0.00334004;-5.9702;
0.00334516;-5.97015;
0.0033554;-5.97006;
0.0033754;-5.96988;
0.0033954;-5.96969;
0.0034154;-5.96951;
0.0034354;-5.96932;
0.0034554;-5.96913;
0.0034754;-5.96894;
0.0034954;-5.96875;
0.0035154;-5.96856;
0.0035354;-5.96837;
0.0035554;-5.96817;
0.0035754;-5.96798;
0.0035954;-5.96778;
0.0036154;-5.96758;
0.0036354;-5.96738;
0.0036554;-5.96718;
0.0036754;-5.96698;
0.0036954;-5.96678;
0.0037154;-5.96657;
0.0037354;-5.96637;
0.0037554;-5.96616;
0.0037754;-5.96595;
0.0037954;-5.96574;
0.0038154;-5.96553;
0.0038354;-5.96532;
0.0038554;-5.96511;
0.0038754;-5.9649;
0.0038954;-5.96468;
0.0039154;-5.96446;
0.0039354;-5.96425;
0.0039554;-5.96403;
0.0039754;-5.96381;
0.0039954;-5.96359;
0.0040154;-5.96336;
0.0040354;-5.96314;
0.0040554;-5.96292;
0.0040754;-5.96269;
0.0040954;-5.96246;
0.0041154;-5.96223;
0.0041354;-5.96201;
0.0041554;-5.96177;
0.0041754;-5.96154;
0.0041954;-5.96131;
0.0042154;-5.96107;
0.0042354;-5.96084;
0.0042554;-5.9606;
0.0042754;-5.96036;
0.0042954;-5.96012;
0.0043154;-5.95988;
0.0043354;-5.95964;
0.0043554;-5.9594;
0.0043754;-5.95916;
0.0043954;-5.95891;
0.0044154;-5.95866;
0.0044354;-5.95842;
0.0044554;-5.95817;
0.0044754;-5.95792;
0.0044954;-5.95767;
0.0045154;-5.95741;
0.0045354;-5.95716;
0.0045554;-5.95691;
0.0045754;-5.95665;
0.0045954;-5.95639;
0.0046154;-5.95613;
0.0046354;-5.95587;
0.0046554;-5.95561;
0.0046754;-5.95535;
0.0046954;-5.95509;
0.0047154;-5.95482;
0.0047354;-5.95456;
0.0047554;-5.95429;
0.0047754;-5.95402;
0.0047954;-5.95376;
0.0048154;-5.95349;
0.0048354;-5.95321;
0.0048554;-5.95294;
0.0048754;-5.95267;
0.0048954;-5.95239;
0.0049154;-5.95212;
0.0049354;-5.95184;
0.0049554;-5.95156;
0.0049754;-5.95128;
0.0049954;-5.951;
0.0050154;-5.95072;
0.0050354;-5.95044;
0.0050554;-5.95015;
0.0050754;-5.94987;
0.0050954;-5.94958;
0.0051154;-5.94929;
0.0051354;-5.949;
0.0051554;-5.94871;
0.0051754;-5.94842;
0.0051954;-5.94813;
0.0052154;-5.94783;
0.0052354;-5.94754;
0.0052554;-5.94724;
0.0052754;-5.94695;
0.0052954;-5.94665;
0.0053154;-5.94635;
0.0053354;-5.94605;
0.0053554;-5.94575;
0.0053754;-5.94544;
0.0053954;-5.94514;
0.0054154;-5.94483;
0.0054354;-5.94453;
0.0054554;-5.94422;
0.0054754;-5.94391;
0.0054954;-5.9436;
0.0055154;-5.94329;
0.0055354;-5.94298;
0.0055554;-5.94266;
0.0055754;-5.94235;
0.0055954;-5.94203;
0.0056154;-5.94172;
0.0056354;-5.9414;
0.0056554;-5.94108;
0.0056754;-5.94076;
0.0056954;-5.94044;
0.0057154;-5.94012;
0.0057354;-5.93979;
0.0057554;-5.93947;
0.0057754;-5.93914;
0.0057954;-5.93881;
0.0058154;-5.93849;
0.0058354;-5.93816;
0.0058554;-5.93783;
0.0058754;-5.93749;
0.0058954;-5.93716;
0.0059154;-5.93683;
0.0059354;-5.93649;
0.0059554;-5.93615;
0.0059754;-5.93582;
0.0059954;-5.93548;
0.0060154;-5.93514;
0.0060354;-5.9348;
0.0060554;-5.93446;
0.0060754;-5.93411;
0.0060954;-5.93377;
0.0061154;-5.93342;
0.0061354;-5.93308;
0.0061554;-5.93273;
0.0061754;-5.93238;
0.0061954;-5.93203;
0.0062154;-5.93168;
0.0062354;-5.93133;
0.0062554;-5.93097;
0.0062754;-5.93062;
0.0062954;-5.93026;
0.0063154;-5.92991;
0.0063354;-5.92955;
0.0063554;-5.92919;
0.0063754;-5.92883;
0.0063954;-5.92847;
0.0064154;-5.92811;
0.0064354;-5.92774;
0.0064554;-5.92738;
0.0064754;-5.92701;
0.0064954;-5.92664;
0.0065154;-5.92628;
0.0065354;-5.92591;
0.0065554;-5.92554;
0.0065754;-5.92517;
0.0065954;-5.92479;
0.0066154;-5.92442;
0.0066354;-5.92405;
0.0066554;-5.92367;
0.006666;-5.92347;
0.0066661;-5.92347;
0.0066663;-5.92346;
0.0066667;-5.92346;
0.006667;-5.92345;
0.00666708;-5.92345;
0.00666724;-5.92345;
0.00666756;-5.92344;
0.0066682;-5.92343;
0.00666948;-5.9234;
0.00667204;-5.92336;
0.00667716;-5.92326;
0.0066874;-5.92307;
0.0067074;-5.92269;
0.0067274;-5.92231;
0.0067474;-5.92193;
0.0067674;-5.92154;
0.0067874;-5.92116;
0.0068074;-5.92078;
0.0068274;-5.92039;
0.0068474;-5.92001;
0.0068674;-5.91962;
0.0068874;-5.91923;
0.0069074;-5.91884;
0.0069274;-5.91845;
0.0069474;-5.91806;
0.0069674;-5.91766;
0.0069874;-5.91727;
0.0070074;-5.91687;
0.0070274;-5.91648;
0.0070474;-5.91608;
0.0070674;-5.91568;
0.0070874;-5.91528;
0.0071074;-5.91488;
0.0071274;-5.91448;
0.0071474;-5.91407;
0.0071674;-5.91367;
0.0071874;-5.91327;
0.0072074;-5.91286;
0.0072274;-5.91245;
0.0072474;-5.91204;
0.0072674;-5.91163;
0.0072874;-5.91122;
0.0073074;-5.91081;
0.0073274;-5.9104;
0.0073474;-5.90998;
0.0073674;-5.90957;
0.0073874;-5.90915;
0.0074074;-5.90874;
0.0074274;-5.90832;
0.0074474;-5.9079;
0.0074674;-5.90748;
0.0074874;-5.90706;
0.0075074;-5.90663;
0.0075274;-5.90621;
0.0075474;-5.90578;
0.0075674;-5.90536;
0.0075874;-5.90493;
0.0076074;-5.9045;
0.0076274;-5.90407;
0.0076474;-5.90364;
0.0076674;-5.90321;
0.0076874;-5.90278;
0.0077074;-5.90235;
0.0077274;-5.90191;
0.0077474;-5.90148;
0.0077674;-5.90104;
0.0077874;-5.9006;
0.0078074;-5.90016;
0.0078274;-5.89972;
0.0078474;-5.89928;
0.0078674;-5.89884;
0.0078874;-5.8984;
0.0079074;-5.89795;
0.0079274;-5.89751;
0.0079474;-5.89706;
0.0079674;-5.89661;
0.0079874;-5.89616;
0.0080074;-5.89571;
0.0080274;-5.89526;
0.0080474;-5.89481;
0.0080674;-5.89436;
0.0080874;-5.8939;
0.0081074;-5.89345;
0.0081274;-5.89299;
0.0081474;-5.89254;
0.0081674;-5.89208;
0.0081874;-5.89162;
0.0082074;-5.89116;
0.0082274;-5.8907;
0.0082474;-5.89023;
0.0082674;-5.88977;
0.0082874;-5.88931;
0.0083074;-5.88884;
0.0083274;-5.88837;
0.0083474;-5.88791;
0.0083674;-5.88744;
0.0083874;-5.88697;
0.0084074;-5.8865;
0.0084274;-5.88603;
0.0084474;-5.88555;
0.0084674;-5.88508;
0.0084874;-5.8846;
0.0085074;-5.88413;
0.0085274;-5.88365;
0.0085474;-5.88317;
0.0085674;-5.88269;
0.0085874;-5.88221;
0.0086074;-5.88173;
0.0086274;-5.88125;
0.0086474;-5.88076;
0.0086674;-5.88028;
0.0086874;-5.87979;
0.0087074;-5.87931;
0.0087274;-5.87882;
0.0087474;-5.87833;
0.0087674;-5.87784;
0.0087874;-5.87735;
0.0088074;-5.87686;
0.0088274;-5.87637;
0.0088474;-5.87587;
0.0088674;-5.87538;
0.0088874;-5.87488;
0.0089074;-5.87438;
0.0089274;-5.87389;
0.0089474;-5.87339;
0.0089674;-5.87289;
0.0089874;-5.87238;
0.0090074;-5.87188;
0.0090274;-5.87138;
0.0090474;-5.87087;
0.0090674;-5.87037;
0.0090874;-5.86986;
0.0091074;-5.86936;
0.0091274;-5.86885;
0.0091474;-5.86834;
0.0091674;-5.86783;
0.0091874;-5.86732;
0.0092074;-5.8668;
0.0092274;-5.86629;
0.0092474;-5.86577;
0.0092674;-5.86526;
0.0092874;-5.86474;
0.0093074;-5.86422;
0.0093274;-5.86371;
0.0093474;-5.86319;
0.0093674;-5.86267;
0.0093874;-5.86214;
0.0094074;-5.86162;
0.0094274;-5.8611;
0.0094474;-5.86057;
0.0094674;-5.86005;
0.0094874;-5.85952;
0.0095074;-5.85899;
0.0095274;-5.85846;
0.0095474;-5.85793;
0.0095674;-5.8574;
0.0095874;-5.85687;
0.0096074;-5.85634;
0.0096274;-5.8558;
0.0096474;-5.85527;
0.0096674;-5.85473;
0.0096874;-5.85419;
0.0097074;-5.85366;
0.0097274;-5.85312;
0.0097474;-5.85258;
0.0097674;-5.85204;
0.0097874;-5.85149;
0.0098074;-5.85095;
0.0098274;-5.85041;
0.0098474;-5.84986;
0.0098674;-5.84931;
0.0098874;-5.84877;
0.0099074;-5.84822;
0.0099274;-5.84767;
0.0099474;-5.84712;
0.0099674;-5.84657;
0.0099874;-5.84602;
0.01;-5.84567;
0.0100001;-5.84567;
0.0100003;-5.84566;
0.0100007;-5.84565;
0.010001;-5.84564;
0.0100011;-5.84564;
0.0100012;-5.84563;
0.0100016;-5.84562;
0.0100022;-5.84561;
0.0100035;-5.84557;
0.010006;-5.8455;
0.0100112;-5.84536;
0.0100214;-5.84508;
0.0100414;-5.84452;
0.0100614;-5.84396;
0.0100814;-5.84341;
0.0101014;-5.84285;
0.0101214;-5.84229;
0.0101414;-5.84173;
0.0101614;-5.84117;
0.0101814;-5.84061;
0.0102014;-5.84005;
0.0102214;-5.83948;
0.0102414;-5.83892;
0.0102614;-5.83835;
0.0102814;-5.83778;
0.0103014;-5.83722;
0.0103214;-5.83665;
0.0103414;-5.83608;
0.0103614;-5.83551;
0.0103814;-5.83493;
0.0104014;-5.83436;
0.0104214;-5.83379;
0.0104414;-5.83321;
0.0104614;-5.83264;
0.0104814;-5.83206;
0.0105014;-5.83148;
0.0105214;-5.8309;
0.0105414;-5.83032;
0.0105614;-5.82974;
0.0105814;-5.82916;
0.0106014;-5.82858;
0.0106214;-5.82799;
0.0106414;-5.82741;
0.0106614;-5.82682;
0.0106814;-5.82624;
0.0107014;-5.82565;
0.0107214;-5.82506;
0.0107414;-5.82447;
0.0107614;-5.82388;
0.0107814;-5.82329;
0.0108014;-5.8227;
0.0108214;-5.8221;
0.0108414;-5.82151;
0.0108614;-5.82091;
0.0108814;-5.82032;
0.0109014;-5.81972;
0.0109214;-5.81912;
0.0109414;-5.81852;
0.0109614;-5.81792;
0.0109814;-5.81732;
0.0110014;-5.81672;
0.0110214;-5.81612;
0.0110414;-5.81551;
0.0110614;-5.81491;
0.0110814;-5.8143;
0.0111014;-5.81369;
0.0111214;-5.81308;
0.0111414;-5.81248;
0.0111614;-5.81187;
0.0111814;-5.81125;
0.0112014;-5.81064;
0.0112214;-5.81003;
0.0112414;-5.80942;
0.0112614;-5.8088;
0.0112814;-5.80819;
0.0113014;-5.80757;
0.0113214;-5.80695;
0.0113414;-5.80633;
0.0113614;-5.80571;
0.0113814;-5.80509;
0.0114014;-5.80447;
0.0114214;-5.80385;
0.0114414;-5.80322;
0.0114614;-5.8026;
0.0114814;-5.80197;
0.0115014;-5.80135;
0.0115214;-5.80072;
0.0115414;-5.80009;
0.0115614;-5.79946;
0.0115814;-5.79883;
0.0116014;-5.7982;
0.0116214;-5.79757;
0.0116414;-5.79694;
0.0116614;-5.7963;
0.0116814;-5.79567;
0.0117014;-5.79503;
0.0117214;-5.7944;
0.0117414;-5.79376;
0.0117614;-5.79312;
0.0117814;-5.79248;
0.0118014;-5.79184;
0.0118214;-5.7912;
0.0118414;-5.79055;
0.0118614;-5.78991;
0.0118814;-5.78927;
0.0119014;-5.78862;
0.0119214;-5.78797;
0.0119414;-5.78733;
0.0119614;-5.78668;
0.0119814;-5.78603;
0.0120014;-5.78538;
0.0120214;-5.78473;
0.0120414;-5.78408;
0.0120614;-5.78342;
0.0120814;-5.78277;
0.0121014;-5.78212;
0.0121214;-5.78146;
0.0121414;-5.7808;
0.0121614;-5.78015;
0.0121814;-5.77949;
0.0122014;-5.77883;
0.0122214;-5.77817;
0.0122414;-5.77751;
0.0122614;-5.77684;
0.0122814;-5.77618;
0.0123014;-5.77552;
0.0123214;-5.77485;
0.0123414;-5.77419;
0.0123614;-5.77352;
0.0123814;-5.77285;
0.0124014;-5.77218;
0.0124214;-5.77151;
0.0124414;-5.77084;
0.0124614;-5.77017;
0.0124814;-5.7695;
0.0125014;-5.76883;
0.0125214;-5.76815;
0.0125414;-5.76748;
0.0125614;-5.7668;
0.0125814;-5.76612;
0.0126014;-5.76544;
0.0126214;-5.76477;
0.0126414;-5.76409;
0.0126614;-5.76341;
0.0126814;-5.76272;
0.0127014;-5.76204;
0.0127214;-5.76136;
0.0127414;-5.76067;
0.0127614;-5.75999;
0.0127814;-5.7593;
0.0128014;-5.75861;
0.0128214;-5.75793;
0.0128414;-5.75724;
0.0128614;-5.75655;
0.0128814;-5.75586;
0.0129014;-5.75517;
0.0129214;-5.75447;
0.0129414;-5.75378;
0.0129614;-5.75308;
0.0129814;-5.75239;
0.0130014;-5.75169;
0.0130214;-5.751;
0.0130414;-5.7503;
0.0130614;-5.7496;
0.0130814;-5.7489;
0.0131014;-5.7482;
0.0131214;-5.7475;
0.0131414;-5.74679;
0.0131614;-5.74609;
0.0131814;-5.74539;
0.0132014;-5.74468;
0.0132214;-5.74397;
0.0132414;-5.74327;
0.0132614;-5.74256;
0.0132814;-5.74185;
0.0133014;-5.74114;
0.0133214;-5.74043;
0.013332;-5.74005;
0.0133321;-5.74005;
0.0133323;-5.74004;
0.0133327;-5.74003;
0.013333;-5.74002;
0.0133331;-5.74001;
0.0133332;-5.74001;
0.0133336;-5.74;
0.0133342;-5.73997;
0.0133355;-5.73993;
0.013338;-5.73984;
0.0133432;-5.73966;
0.0133534;-5.73929;
0.0133734;-5.73858;
0.0133934;-5.73786;
0.0134134;-5.73715;
0.0134334;-5.73643;
0.0134534;-5.73572;
0.0134734;-5.735;
0.0134934;-5.73428;
0.0135134;-5.73356;
0.0135334;-5.73284;
0.0135534;-5.73212;
0.0135734;-5.7314;
0.0135934;-5.73067;
0.0136134;-5.72995;
0.0136334;-5.72923;
0.0136534;-5.7285;
0.0136734;-5.72777;
0.0136934;-5.72705;
0.0137134;-5.72632;
0.0137334;-5.72559;
0.0137534;-5.72486;
0.0137734;-5.72413;
0.0137934;-5.7234;
0.0138134;-5.72266;
0.0138334;-5.72193;
0.0138534;-5.7212;
0.0138734;-5.72046;
0.0138934;-5.71972;
0.0139134;-5.71899;
0.0139334;-5.71825;
0.0139534;-5.71751;
0.0139734;-5.71677;
0.0139934;-5.71603;
0.0140134;-5.71529;
0.0140334;-5.71455;
0.0140534;-5.7138;
0.0140734;-5.71306;
0.0140934;-5.71231;
0.0141134;-5.71157;
0.0141334;-5.71082;
0.0141534;-5.71007;
0.0141734;-5.70932;
0.0141934;-5.70857;
0.0142134;-5.70782;
0.0142334;-5.70707;
0.0142534;-5.70632;
0.0142734;-5.70557;
0.0142934;-5.70481;
0.0143134;-5.70406;
0.0143334;-5.7033;
0.0143534;-5.70255;
0.0143734;-5.70179;
0.0143934;-5.70103;
0.0144134;-5.70027;
0.0144334;-5.69951;
0.0144534;-5.69875;
0.0144734;-5.69799;
0.0144934;-5.69723;
0.0145134;-5.69647;
0.0145334;-5.6957;
0.0145534;-5.69494;
0.0145734;-5.69417;
0.0145934;-5.6934;
0.0146134;-5.69264;
0.0146334;-5.69187;
0.0146534;-5.6911;
0.0146734;-5.69033;
0.0146934;-5.68956;
0.0147134;-5.68878;
0.0147334;-5.68801;
0.0147534;-5.68724;
0.0147734;-5.68646;
0.0147934;-5.68569;
0.0148134;-5.68491;
0.0148334;-5.68413;
0.0148534;-5.68336;
0.0148734;-5.68258;
0.0148934;-5.6818;
0.0149134;-5.68102;
0.0149334;-5.68024;
0.0149534;-5.67945;
0.0149734;-5.67867;
0.0149934;-5.67789;
0.0150134;-5.6771;
0.0150334;-5.67632;
0.0150534;-5.67553;
0.0150734;-5.67474;
0.0150934;-5.67395;
0.0151134;-5.67317;
0.0151334;-5.67238;
0.0151534;-5.67159;
0.0151734;-5.67079;
0.0151934;-5.67;
0.0152134;-5.66921;
0.0152334;-5.66841;
0.0152534;-5.66762;
0.0152734;-5.66682;
0.0152934;-5.66603;
0.0153134;-5.66523;
0.0153334;-5.66443;
0.0153534;-5.66363;
0.0153734;-5.66283;
0.0153934;-5.66203;
0.0154134;-5.66123;
0.0154334;-5.66043;
0.0154534;-5.65962;
0.0154734;-5.65882;
0.0154934;-5.65801;
0.0155134;-5.65721;
0.0155334;-5.6564;
0.0155534;-5.65559;
0.0155734;-5.65479;
0.0155934;-5.65398;
0.0156134;-5.65317;
0.0156334;-5.65236;
0.0156534;-5.65154;
0.0156734;-5.65073;
0.0156934;-5.64992;
0.0157134;-5.6491;
0.0157334;-5.64829;
0.0157534;-5.64747;
0.0157734;-5.64666;
0.0157934;-5.64584;
0.0158134;-5.64502;
0.0158334;-5.6442;
0.0158534;-5.64338;
0.0158734;-5.64256;
0.0158934;-5.64174;
0.0159134;-5.64092;
0.0159334;-5.64009;
0.0159534;-5.63927;
0.0159734;-5.63844;
0.0159934;-5.63762;
0.0160134;-5.63679;
0.0160334;-5.63596;
0.0160534;-5.63514;
0.0160734;-5.63431;
0.0160934;-5.63348;
0.0161134;-5.63265;
0.0161334;-5.63181;
0.0161534;-5.63098;
0.0161734;-5.63015;
0.0161934;-5.62932;
0.0162134;-5.62848;
0.0162334;-5.62764;
0.0162534;-5.62681;
0.0162734;-5.62597;
0.0162934;-5.62513;
0.0163134;-5.62429;
0.0163334;-5.62345;
0.0163534;-5.62261;
0.0163734;-5.62177;
0.0163934;-5.62093;
0.0164134;-5.62009;
0.0164334;-5.61924;
0.0164534;-5.6184;
0.0164734;-5.61755;
0.0164934;-5.61671;
0.0165134;-5.61586;
0.0165334;-5.61501;
0.0165534;-5.61416;
0.0165734;-5.61332;
0.0165934;-5.61247;
0.0166134;-5.61161;
0.0166334;-5.61076;
0.0166534;-5.60991;
0.016666;-5.60937;
0.0166661;-5.60937;
0.0166663;-5.60936;
0.0166667;-5.60934;
0.016667;-5.60933;
0.0166671;-5.60933;
0.0166672;-5.60932;
0.0166676;-5.60931;
0.0166682;-5.60928;
0.0166695;-5.60922;
0.016672;-5.60911;
0.0166772;-5.6089;
0.0166874;-5.60846;
0.0167074;-5.6076;
0.0167274;-5.60675;
0.0167474;-5.60589;
0.0167674;-5.60503;
0.0167874;-5.60418;
0.0168074;-5.60332;
0.0168274;-5.60246;
0.0168474;-5.6016;
0.0168674;-5.60074;
0.0168874;-5.59987;
0.0169074;-5.59901;
0.0169274;-5.59815;
0.0169474;-5.59728;
0.0169674;-5.59642;
0.0169874;-5.59555;
0.0170074;-5.59469;
0.0170274;-5.59382;
0.0170474;-5.59295;
0.0170674;-5.59208;
0.0170874;-5.59121;
0.0171074;-5.59034;
0.0171274;-5.58947;
0.0171474;-5.5886;
0.0171674;-5.58772;
0.0171874;-5.58685;
0.0172074;-5.58597;
0.0172274;-5.5851;
0.0172474;-5.58422;
0.0172674;-5.58335;
0.0172874;-5.58247;
0.0173074;-5.58159;
0.0173274;-5.58071;
0.0173474;-5.57983;
0.0173674;-5.57895;
0.0173874;-5.57807;
0.0174074;-5.57718;
0.0174274;-5.5763;
0.0174474;-5.57542;
0.0174674;-5.57453;
0.0174874;-5.57365;
0.0175074;-5.57276;
0.0175274;-5.57187;
0.0175474;-5.57099;
0.0175674;-5.5701;
0.0175874;-5.56921;
0.0176074;-5.56832;
0.0176274;-5.56743;
0.0176474;-5.56653;
0.0176674;-5.56564;
0.0176874;-5.56475;
0.0177074;-5.56385;
0.0177274;-5.56296;
0.0177474;-5.56206;
0.0177674;-5.56117;
0.0177874;-5.56027;
0.0178074;-5.55937;
0.0178274;-5.55847;
0.0178474;-5.55757;
0.0178674;-5.55667;
0.0178874;-5.55577;
0.0179074;-5.55487;
0.0179274;-5.55397;
0.0179474;-5.55306;
0.0179674;-5.55216;
0.0179874;-5.55125;
0.0180074;-5.55035;
0.0180274;-5.54944;
0.0180474;-5.54853;
0.0180674;-5.54762;
0.0180874;-5.54672;
0.0181074;-5.54581;
0.0181274;-5.5449;
0.0181474;-5.54398;
0.0181674;-5.54307;
0.0181874;-5.54216;
0.0182074;-5.54125;
0.0182274;-5.54033;
0.0182474;-5.53942;
0.0182674;-5.5385;
0.0182874;-5.53758;
0.0183074;-5.53667;
0.0183274;-5.53575;
0.0183474;-5.53483;
0.0183674;-5.53391;
0.0183874;-5.53299;
0.0184074;-5.53207;
0.0184274;-5.53115;
0.0184474;-5.53023;
0.0184674;-5.5293;
0.0184874;-5.52838;
0.0185074;-5.52745;
0.0185274;-5.52653;
0.0185474;-5.5256;
0.0185674;-5.52467;
0.0185874;-5.52375;
0.0186074;-5.52282;
0.0186274;-5.52189;
0.0186474;-5.52096;
0.0186674;-5.52003;
0.0186874;-5.5191;
0.0187074;-5.51816;
0.0187274;-5.51723;
0.0187474;-5.5163;
0.0187674;-5.51536;
0.0187874;-5.51443;
0.0188074;-5.51349;
0.0188274;-5.51255;
0.0188474;-5.51162;
0.0188674;-5.51068;
0.0188874;-5.50974;
0.0189074;-5.5088;
0.0189274;-5.50786;
0.0189474;-5.50692;
0.0189674;-5.50597;
0.0189874;-5.50503;
0.0190074;-5.50409;
0.0190274;-5.50314;
0.0190474;-5.5022;
0.0190674;-5.50125;
0.0190874;-5.50031;
0.0191074;-5.49936;
0.0191274;-5.49841;
0.0191474;-5.49746;
0.0191674;-5.49651;
0.0191874;-5.49556;
0.0192074;-5.49461;
0.0192274;-5.49366;
0.0192474;-5.49271;
0.0192674;-5.49176;
0.0192874;-5.4908;
0.0193074;-5.48985;
0.0193274;-5.48889;
0.0193474;-5.48794;
0.0193674;-5.48698;
0.0193874;-5.48602;
0.0194074;-5.48506;
0.0194274;-5.4841;
0.0194474;-5.48314;
0.0194674;-5.48218;
0.0194874;-5.48122;
0.0195074;-5.48026;
0.0195274;-5.4793;
0.0195474;-5.47833;
0.0195674;-5.47737;
0.0195874;-5.47641;
0.0196074;-5.47544;
0.0196274;-5.47447;
0.0196474;-5.47351;
0.0196674;-5.47254;
0.0196874;-5.47157;
0.0197074;-5.4706;
0.0197274;-5.46963;
0.0197474;-5.46866;
0.0197674;-5.46769;
0.0197874;-5.46672;
0.0198074;-5.46574;
0.0198274;-5.46477;
0.0198474;-5.4638;
0.0198674;-5.46282;
0.0198874;-5.46185;
0.0199074;-5.46087;
0.0199274;-5.45989;
0.0199474;-5.45891;
0.0199674;-5.45794;
0.0199874;-5.45696;
0.019998;-5.45644;
0.0199981;-5.45643;
